TASK 3 - PHASE 7: TELEMETRY LOG
For Dhruv Patel — Data/Telemetry Systems
==============================================================================================================
   time |  hip_FL |  hip_FR |  hip_RL |  hip_RR |  kne_FL |  kne_FR |  kne_RL |  kne_RR |  ld_FL |  ld_FR |  ld_RL |  ld_RR |    state |  fail
  5.510 |   -9.78 |  -10.00 |  -10.00 |   14.88 |   10.31 |   10.00 |   10.00 |   45.82 |  28.09 |  28.09 |  28.09 |  27.23 | MARGINAL |    NO
  5.520 |   -9.79 |  -10.00 |  -10.00 |   14.75 |   10.31 |   10.00 |   10.00 |   45.64 |  28.09 |  28.09 |  28.09 |  27.25 | MARGINAL |    NO
  5.530 |   -9.79 |  -10.00 |  -10.00 |   14.62 |   10.30 |   10.00 |   10.00 |   45.46 |  28.09 |  28.09 |  28.09 |  27.26 | MARGINAL |    NO
  5.540 |   -9.79 |  -10.00 |  -10.00 |   14.50 |   10.30 |   10.00 |   10.00 |   45.28 |  28.09 |  28.09 |  28.09 |  27.27 | MARGINAL |    NO
  5.550 |   -9.80 |  -10.00 |  -10.00 |   14.38 |   10.29 |   10.00 |   10.00 |   45.10 |  28.09 |  28.09 |  28.09 |  27.28 | MARGINAL |    NO
  5.560 |   -9.80 |  -10.00 |  -10.00 |   14.25 |   10.29 |   10.00 |   10.00 |   44.92 |  28.09 |  28.09 |  28.09 |  27.29 | MARGINAL |    NO
  5.570 |   -9.80 |  -10.00 |  -10.00 |   14.12 |   10.28 |   10.00 |   10.00 |   44.74 |  28.09 |  28.09 |  28.09 |  27.30 | MARGINAL |    NO
  5.580 |   -9.81 |  -10.00 |  -10.00 |   14.00 |   10.28 |   10.00 |   10.00 |   44.56 |  28.09 |  28.09 |  28.09 |  27.31 | MARGINAL |    NO
  5.590 |   -9.81 |  -10.00 |  -10.00 |   13.88 |   10.27 |   10.00 |   10.00 |   44.38 |  28.09 |  28.09 |  28.09 |  27.32 | MARGINAL |    NO
  5.600 |   -9.81 |  -10.00 |  -10.00 |   13.75 |   10.27 |   10.00 |   10.00 |   44.20 |  28.09 |  28.09 |  28.09 |  27.33 | MARGINAL |    NO
  5.610 |   -9.81 |  -10.00 |  -10.00 |   13.62 |   10.26 |   10.00 |   10.00 |   44.02 |  28.09 |  28.09 |  28.09 |  27.34 | MARGINAL |    NO
  5.620 |   -9.82 |  -10.00 |  -10.00 |   13.50 |   10.26 |   10.00 |   10.00 |   43.84 |  28.09 |  28.09 |  28.09 |  27.35 | MARGINAL |    NO
  5.630 |   -9.82 |  -10.00 |  -10.00 |   13.38 |   10.26 |   10.00 |   10.00 |   43.66 |  28.09 |  28.09 |  28.09 |  27.36 | MARGINAL |    NO
  5.640 |   -9.82 |  -10.00 |  -10.00 |   13.25 |   10.25 |   10.00 |   10.00 |   43.48 |  28.09 |  28.09 |  28.09 |  27.37 | MARGINAL |    NO
  5.650 |   -9.83 |  -10.00 |  -10.00 |   13.12 |   10.25 |   10.00 |   10.00 |   43.30 |  28.09 |  28.09 |  28.09 |  27.38 | MARGINAL |    NO
  5.660 |   -9.83 |  -10.00 |  -10.00 |   13.00 |   10.24 |   10.00 |   10.00 |   43.12 |  28.09 |  28.09 |  28.09 |  27.39 | MARGINAL |    NO
  5.670 |   -9.83 |  -10.00 |  -10.00 |   12.88 |   10.24 |   10.00 |   10.00 |   42.94 |  28.09 |  28.09 |  28.09 |  27.40 | MARGINAL |    NO
  5.680 |   -9.84 |  -10.00 |  -10.00 |   12.75 |   10.23 |   10.00 |   10.00 |   42.76 |  28.09 |  28.09 |  28.09 |  27.41 | MARGINAL |    NO
  5.690 |   -9.84 |  -10.00 |  -10.00 |   12.62 |   10.23 |   10.00 |   10.00 |   42.58 |  28.09 |  28.09 |  28.09 |  27.42 | MARGINAL |    NO
  5.700 |   -9.84 |  -10.00 |  -10.00 |   12.50 |   10.23 |   10.00 |   10.00 |   42.40 |  28.09 |  28.09 |  28.09 |  27.43 | MARGINAL |    NO
  5.710 |   -9.85 |  -10.00 |  -10.00 |   12.38 |   10.22 |   10.00 |   10.00 |   42.22 |  28.09 |  28.09 |  28.09 |  27.44 | MARGINAL |    NO
  5.720 |   -9.85 |  -10.00 |  -10.00 |   12.25 |   10.22 |   10.00 |   10.00 |   42.04 |  28.09 |  28.09 |  28.09 |  27.45 | MARGINAL |    NO
  5.730 |   -9.85 |  -10.00 |  -10.00 |   12.12 |   10.21 |   10.00 |   10.00 |   41.86 |  28.09 |  28.09 |  28.09 |  27.45 | MARGINAL |    NO
  5.740 |   -9.85 |  -10.00 |  -10.00 |   12.00 |   10.21 |   10.00 |   10.00 |   41.68 |  28.09 |  28.09 |  28.09 |  27.46 | MARGINAL |    NO
  5.750 |   -9.86 |  -10.00 |  -10.00 |   11.88 |   10.21 |   10.00 |   10.00 |   41.50 |  28.09 |  28.09 |  28.09 |  27.47 | MARGINAL |    NO
  5.760 |   -9.86 |  -10.00 |  -10.00 |   11.75 |   10.20 |   10.00 |   10.00 |   41.32 |  28.09 |  28.09 |  28.09 |  27.48 | MARGINAL |    NO
  5.770 |   -9.86 |  -10.00 |  -10.00 |   11.62 |   10.20 |   10.00 |   10.00 |   41.14 |  28.09 |  28.09 |  28.09 |  27.49 | MARGINAL |    NO
  5.780 |   -9.86 |  -10.00 |  -10.00 |   11.50 |   10.20 |   10.00 |   10.00 |   40.96 |  28.09 |  28.09 |  28.09 |  27.50 | MARGINAL |    NO
  5.790 |   -9.86 |  -10.00 |  -10.00 |   11.38 |   10.20 |   10.00 |   10.00 |   40.78 |  28.09 |  28.09 |  28.09 |  27.51 | MARGINAL |    NO
  5.800 |   -9.87 |  -10.00 |  -10.00 |   11.25 |   10.19 |   10.00 |   10.00 |   40.60 |  28.09 |  28.09 |  28.09 |  27.52 | MARGINAL |    NO
  5.810 |   -9.87 |  -10.00 |  -10.00 |   11.12 |   10.19 |   10.00 |   10.00 |   40.42 |  28.09 |  28.09 |  28.09 |  27.53 | MARGINAL |    NO
  5.820 |   -9.87 |  -10.00 |  -10.00 |   11.00 |   10.19 |   10.00 |   10.00 |   40.24 |  28.09 |  28.09 |  28.09 |  27.54 | MARGINAL |    NO
  5.830 |   -9.87 |  -10.00 |  -10.00 |   10.88 |   10.18 |   10.00 |   10.00 |   40.06 |  28.09 |  28.09 |  28.09 |  27.55 | MARGINAL |    NO
  5.840 |   -9.87 |  -10.00 |  -10.00 |   10.75 |   10.18 |   10.00 |   10.00 |   39.88 |  28.09 |  28.09 |  28.09 |  27.55 | UNSTABLE |    NO
  5.850 |   -9.88 |  -10.00 |  -10.00 |   10.62 |   10.18 |   10.00 |   10.00 |   39.70 |  28.09 |  28.09 |  28.09 |  27.56 | UNSTABLE |    NO
  5.860 |   -9.88 |  -10.00 |  -10.00 |   10.50 |   10.17 |   10.00 |   10.00 |   39.52 |  28.09 |  28.09 |  28.09 |  27.57 | UNSTABLE |    NO
  5.870 |   -9.88 |  -10.00 |  -10.00 |   10.38 |   10.17 |   10.00 |   10.00 |   39.34 |  28.09 |  28.09 |  28.09 |  27.58 | UNSTABLE |    NO
  5.880 |   -9.88 |  -10.00 |  -10.00 |   10.25 |   10.17 |   10.00 |   10.00 |   39.16 |  28.09 |  28.09 |  28.09 |  27.59 | MARGINAL |    NO
  5.890 |   -9.88 |  -10.00 |  -10.00 |   10.12 |   10.16 |   10.00 |   10.00 |   38.98 |  28.09 |  28.09 |  28.09 |  27.60 | MARGINAL |    NO
  5.900 |   -9.88 |  -10.00 |  -10.00 |   10.00 |   10.16 |   10.00 |   10.00 |   38.80 |  28.09 |  28.09 |  28.09 |  27.60 | MARGINAL |    NO
  5.910 |   -9.89 |  -10.00 |  -10.00 |    9.88 |   10.16 |   10.00 |   10.00 |   38.62 |  28.09 |  28.09 |  28.09 |  27.61 | MARGINAL |    NO
  5.920 |   -9.89 |  -10.00 |  -10.00 |    9.75 |   10.16 |   10.00 |   10.00 |   38.44 |  28.09 |  28.09 |  28.09 |  27.62 | MARGINAL |    NO
  5.930 |   -9.89 |  -10.00 |  -10.00 |    9.62 |   10.15 |   10.00 |   10.00 |   38.26 |  28.09 |  28.09 |  28.09 |  27.63 | MARGINAL |    NO
  5.940 |   -9.89 |  -10.00 |  -10.00 |    9.50 |   10.15 |   10.00 |   10.00 |   38.08 |  28.09 |  28.09 |  28.09 |  27.64 | MARGINAL |    NO
  5.950 |   -9.89 |  -10.00 |  -10.00 |    9.38 |   10.15 |   10.00 |   10.00 |   37.90 |  28.09 |  28.09 |  28.09 |  27.64 | MARGINAL |    NO
  5.960 |   -9.90 |  -10.00 |  -10.00 |    9.25 |   10.15 |   10.00 |   10.00 |   37.72 |  28.09 |  28.09 |  28.09 |  27.65 | MARGINAL |    NO
  5.970 |   -9.90 |  -10.00 |  -10.00 |    9.12 |   10.14 |   10.00 |   10.00 |   37.54 |  28.09 |  28.09 |  28.09 |  27.66 | MARGINAL |    NO
  5.980 |   -9.90 |  -10.00 |  -10.00 |    9.00 |   10.14 |   10.00 |   10.00 |   37.36 |  28.09 |  28.09 |  28.09 |  27.67 | MARGINAL |    NO
  5.990 |   -9.90 |  -10.00 |  -10.00 |    8.88 |   10.14 |   10.00 |   10.00 |   37.18 |  28.09 |  28.09 |  28.09 |  27.68 | MARGINAL |    NO
  6.000 |   -9.90 |  -10.00 |  -10.00 |    8.75 |   10.14 |   10.00 |   10.00 |   37.00 |  28.09 |  28.09 |  28.09 |  27.68 | MARGINAL |    NO
  6.010 |   -9.91 |  -10.00 |  -10.00 |    8.62 |   10.14 |   10.00 |   10.00 |   36.82 |  28.09 |  28.09 |  28.09 |  27.69 | MARGINAL |    NO
  6.020 |   -9.91 |  -10.00 |  -10.00 |    8.50 |   10.13 |   10.00 |   10.00 |   36.64 |  28.09 |  28.09 |  28.09 |  27.70 | MARGINAL |    NO
  6.030 |   -9.91 |  -10.00 |  -10.00 |    8.38 |   10.13 |   10.00 |   10.00 |   36.46 |  28.09 |  28.09 |  28.09 |  27.71 | MARGINAL |    NO
  6.040 |   -9.91 |  -10.00 |  -10.00 |    8.25 |   10.13 |   10.00 |   10.00 |   36.28 |  28.09 |  28.09 |  28.09 |  27.71 | MARGINAL |    NO
  6.050 |   -9.91 |  -10.00 |  -10.00 |    8.12 |   10.13 |   10.00 |   10.00 |   36.10 |  28.09 |  28.09 |  28.09 |  27.72 | MARGINAL |    NO
  6.060 |   -9.91 |  -10.00 |  -10.00 |    8.00 |   10.13 |   10.00 |   10.00 |   35.92 |  28.09 |  28.09 |  28.09 |  27.73 | MARGINAL |    NO
  6.070 |   -9.91 |  -10.00 |  -10.00 |    7.88 |   10.12 |   10.00 |   10.00 |   35.74 |  28.09 |  28.09 |  28.09 |  27.74 | MARGINAL |    NO
  6.080 |   -9.92 |  -10.00 |  -10.00 |    7.75 |   10.12 |   10.00 |   10.00 |   35.56 |  28.09 |  28.09 |  28.09 |  27.74 | MARGINAL |    NO
  6.090 |   -9.92 |  -10.00 |  -10.00 |    7.62 |   10.12 |   10.00 |   10.00 |   35.38 |  28.09 |  28.09 |  28.09 |  27.75 | MARGINAL |    NO
  6.100 |   -9.92 |  -10.00 |  -10.00 |    7.50 |   10.12 |   10.00 |   10.00 |   35.20 |  28.09 |  28.09 |  28.09 |  27.76 | MARGINAL |    NO
  6.110 |   -9.92 |  -10.00 |  -10.00 |    7.38 |   10.12 |   10.00 |   10.00 |   35.02 |  28.09 |  28.09 |  28.09 |  27.76 | MARGINAL |    NO
  6.120 |   -9.92 |  -10.00 |  -10.00 |    7.25 |   10.11 |   10.00 |   10.00 |   34.84 |  28.09 |  28.09 |  28.09 |  27.77 | MARGINAL |    NO
  6.130 |   -9.92 |  -10.00 |  -10.00 |    7.12 |   10.11 |   10.00 |   10.00 |   34.66 |  28.09 |  28.09 |  28.09 |  27.78 | MARGINAL |    NO
  6.140 |   -9.92 |  -10.00 |  -10.00 |    7.00 |   10.11 |   10.00 |   10.00 |   34.48 |  28.09 |  28.09 |  28.09 |  27.78 | MARGINAL |    NO
  6.150 |   -9.92 |  -10.00 |  -10.00 |    6.88 |   10.11 |   10.00 |   10.00 |   34.30 |  28.09 |  28.09 |  28.09 |  27.79 | MARGINAL |    NO
  6.160 |   -9.92 |  -10.00 |  -10.00 |    6.75 |   10.11 |   10.00 |   10.00 |   34.12 |  28.09 |  28.09 |  28.09 |  27.80 | MARGINAL |    NO
  6.170 |   -9.93 |  -10.00 |  -10.00 |    6.62 |   10.10 |   10.00 |   10.00 |   33.94 |  28.09 |  28.09 |  28.09 |  27.80 | MARGINAL |    NO
  6.180 |   -9.93 |  -10.00 |  -10.00 |    6.50 |   10.10 |   10.00 |   10.00 |   33.76 |  28.09 |  28.09 |  28.09 |  27.81 | MARGINAL |    NO
  6.190 |   -9.93 |  -10.00 |  -10.00 |    6.38 |   10.10 |   10.00 |   10.00 |   33.58 |  28.09 |  28.09 |  28.09 |  27.82 | MARGINAL |    NO
  6.200 |   -9.93 |  -10.00 |  -10.00 |    6.25 |   10.10 |   10.00 |   10.00 |   33.40 |  28.09 |  28.09 |  28.09 |  27.82 | MARGINAL |    NO
  6.210 |   -9.93 |  -10.00 |  -10.00 |    6.12 |   10.10 |   10.00 |   10.00 |   33.22 |  28.09 |  28.09 |  28.09 |  27.83 | MARGINAL |    NO
  6.220 |   -9.93 |  -10.00 |  -10.00 |    6.00 |   10.09 |   10.00 |   10.00 |   33.04 |  28.09 |  28.09 |  28.09 |  27.84 | MARGINAL |    NO
  6.230 |   -9.93 |  -10.00 |  -10.00 |    5.88 |   10.09 |   10.00 |   10.00 |   32.86 |  28.09 |  28.09 |  28.09 |  27.84 | MARGINAL |    NO
  6.240 |   -9.93 |  -10.00 |  -10.00 |    5.75 |   10.09 |   10.00 |   10.00 |   32.68 |  28.09 |  28.09 |  28.09 |  27.85 | MARGINAL |    NO
  6.250 |   -9.93 |  -10.00 |  -10.00 |    5.62 |   10.09 |   10.00 |   10.00 |   32.50 |  28.09 |  28.09 |  28.09 |  27.85 | MARGINAL |    NO
  6.260 |   -9.93 |  -10.00 |  -10.00 |    5.50 |   10.09 |   10.00 |   10.00 |   32.32 |  28.09 |  28.09 |  28.09 |  27.86 | MARGINAL |    NO
  6.270 |   -9.94 |  -10.00 |  -10.00 |    5.38 |   10.09 |   10.00 |   10.00 |   32.14 |  28.09 |  28.09 |  28.09 |  27.87 | MARGINAL |    NO
  6.280 |   -9.94 |  -10.00 |  -10.00 |    5.25 |   10.09 |   10.00 |   10.00 |   31.96 |  28.09 |  28.09 |  28.09 |  27.87 | MARGINAL |    NO
  6.290 |   -9.94 |  -10.00 |  -10.00 |    5.12 |   10.08 |   10.00 |   10.00 |   31.78 |  28.09 |  28.09 |  28.09 |  27.88 | MARGINAL |    NO
  6.300 |   -9.94 |  -10.00 |  -10.00 |    5.00 |   10.08 |   10.00 |   10.00 |   31.60 |  28.09 |  28.09 |  28.09 |  27.88 |   STABLE |    NO
  6.310 |   -9.94 |  -10.00 |  -10.00 |    4.88 |   10.08 |   10.00 |   10.00 |   31.42 |  28.09 |  28.09 |  28.09 |  27.89 |   STABLE |    NO
  6.320 |   -9.94 |  -10.00 |  -10.00 |    4.75 |   10.08 |   10.00 |   10.00 |   31.24 |  28.09 |  28.09 |  28.09 |  27.89 |   STABLE |    NO
  6.330 |   -9.94 |  -10.00 |  -10.00 |    4.62 |   10.08 |   10.00 |   10.00 |   31.06 |  28.09 |  28.09 |  28.09 |  27.90 |   STABLE |    NO
  6.340 |   -9.94 |  -10.00 |  -10.00 |    4.50 |   10.08 |   10.00 |   10.00 |   30.88 |  28.09 |  28.09 |  28.09 |  27.91 |   STABLE |    NO
  6.350 |   -9.94 |  -10.00 |  -10.00 |    4.38 |   10.08 |   10.00 |   10.00 |   30.70 |  28.09 |  28.09 |  28.09 |  27.91 |   STABLE |    NO
  6.360 |   -9.94 |  -10.00 |  -10.00 |    4.25 |   10.08 |   10.00 |   10.00 |   30.52 |  28.09 |  28.09 |  28.09 |  27.92 |   STABLE |    NO
  6.370 |   -9.95 |  -10.00 |  -10.00 |    4.12 |   10.08 |   10.00 |   10.00 |   30.34 |  28.09 |  28.09 |  28.09 |  27.92 |   STABLE |    NO
  6.380 |   -9.95 |  -10.00 |  -10.00 |    4.00 |   10.07 |   10.00 |   10.00 |   30.16 |  28.09 |  28.09 |  28.09 |  27.93 |   STABLE |    NO
  6.390 |   -9.95 |  -10.00 |  -10.00 |    3.88 |   10.07 |   10.00 |   10.00 |   29.98 |  28.09 |  28.09 |  28.09 |  27.93 |   STABLE |    NO
  6.400 |   -9.95 |  -10.00 |  -10.00 |    3.75 |   10.07 |   10.00 |   10.00 |   29.80 |  28.09 |  28.09 |  28.09 |  27.94 |   STABLE |    NO
  6.410 |   -9.95 |  -10.00 |  -10.00 |    3.62 |   10.07 |   10.00 |   10.00 |   29.62 |  28.09 |  28.09 |  28.09 |  27.94 |   STABLE |    NO
  6.420 |   -9.95 |  -10.00 |  -10.00 |    3.50 |   10.07 |   10.00 |   10.00 |   29.44 |  28.09 |  28.09 |  28.09 |  27.95 |   STABLE |    NO
  6.430 |   -9.95 |  -10.00 |  -10.00 |    3.38 |   10.07 |   10.00 |   10.00 |   29.26 |  28.09 |  28.09 |  28.09 |  27.95 |   STABLE |    NO
  6.440 |   -9.95 |  -10.00 |  -10.00 |    3.25 |   10.07 |   10.00 |   10.00 |   29.08 |  28.09 |  28.09 |  28.09 |  27.96 |   STABLE |    NO
  6.450 |   -9.95 |  -10.00 |  -10.00 |    3.12 |   10.07 |   10.00 |   10.00 |   28.90 |  28.09 |  28.09 |  28.09 |  27.96 |   STABLE |    NO
  6.460 |   -9.95 |  -10.00 |  -10.00 |    3.00 |   10.07 |   10.00 |   10.00 |   28.72 |  28.09 |  28.09 |  28.09 |  27.97 |   STABLE |    NO
  6.470 |   -9.96 |  -10.00 |  -10.00 |    2.88 |   10.07 |   10.00 |   10.00 |   28.54 |  28.09 |  28.09 |  28.09 |  27.97 |   STABLE |    NO
  6.480 |   -9.96 |  -10.00 |  -10.00 |    2.75 |   10.06 |   10.00 |   10.00 |   28.36 |  28.09 |  28.09 |  28.09 |  27.98 |   STABLE |    NO
  6.490 |   -9.96 |  -10.00 |  -10.00 |    2.62 |   10.06 |   10.00 |   10.00 |   28.18 |  28.09 |  28.09 |  28.09 |  27.98 |   STABLE |    NO
  6.500 |   -9.96 |  -10.00 |  -10.00 |    2.50 |   10.06 |   10.00 |   10.00 |   28.00 |  28.09 |  28.09 |  28.09 |  27.98 |   STABLE |    NO
  6.510 |   -9.96 |  -10.00 |  -10.00 |    2.38 |   10.06 |   10.00 |   10.00 |   27.82 |  28.09 |  28.09 |  28.09 |  27.99 |   STABLE |    NO
  6.520 |   -9.96 |  -10.00 |  -10.00 |    2.25 |   10.06 |   10.00 |   10.00 |   27.64 |  28.09 |  28.09 |  28.09 |  27.99 |   STABLE |    NO
  6.530 |   -9.96 |  -10.00 |  -10.00 |    2.12 |   10.06 |   10.00 |   10.00 |   27.46 |  28.09 |  28.09 |  28.09 |  28.00 |   STABLE |    NO
  6.540 |   -9.96 |  -10.00 |  -10.00 |    2.00 |   10.06 |   10.00 |   10.00 |   27.28 |  28.09 |  28.09 |  28.09 |  28.00 |   STABLE |    NO
  6.550 |   -9.96 |  -10.00 |  -10.00 |    1.88 |   10.06 |   10.00 |   10.00 |   27.10 |  28.09 |  28.09 |  28.09 |  28.01 |   STABLE |    NO
  6.560 |   -9.96 |  -10.00 |  -10.00 |    1.75 |   10.06 |   10.00 |   10.00 |   26.92 |  28.09 |  28.09 |  28.09 |  28.01 |   STABLE |    NO
  6.570 |   -9.96 |  -10.00 |  -10.00 |    1.62 |   10.06 |   10.00 |   10.00 |   26.74 |  28.09 |  28.09 |  28.09 |  28.01 |   STABLE |    NO
  6.580 |   -9.97 |  -10.00 |  -10.00 |    1.50 |   10.05 |   10.00 |   10.00 |   26.56 |  28.09 |  28.09 |  28.09 |  28.02 |   STABLE |    NO
  6.590 |   -9.97 |  -10.00 |  -10.00 |    1.38 |   10.05 |   10.00 |   10.00 |   26.38 |  28.09 |  28.09 |  28.09 |  28.02 |   STABLE |    NO
  6.600 |   -9.97 |  -10.00 |  -10.00 |    1.25 |   10.05 |   10.00 |   10.00 |   26.20 |  28.09 |  28.09 |  28.09 |  28.02 |   STABLE |    NO
  6.610 |   -9.97 |  -10.00 |  -10.00 |    1.12 |   10.05 |   10.00 |   10.00 |   26.02 |  28.09 |  28.09 |  28.09 |  28.03 |   STABLE |    NO
  6.620 |   -9.97 |  -10.00 |  -10.00 |    1.00 |   10.05 |   10.00 |   10.00 |   25.84 |  28.09 |  28.09 |  28.09 |  28.03 |   STABLE |    NO
  6.630 |   -9.97 |  -10.00 |  -10.00 |    0.88 |   10.05 |   10.00 |   10.00 |   25.66 |  28.09 |  28.09 |  28.09 |  28.04 |   STABLE |    NO
  6.640 |   -9.97 |  -10.00 |  -10.00 |    0.75 |   10.05 |   10.00 |   10.00 |   25.48 |  28.09 |  28.09 |  28.09 |  28.04 |   STABLE |    NO
  6.650 |   -9.97 |  -10.00 |  -10.00 |    0.62 |   10.05 |   10.00 |   10.00 |   25.30 |  28.09 |  28.09 |  28.09 |  28.04 |   STABLE |    NO
  6.660 |   -9.97 |  -10.00 |  -10.00 |    0.50 |   10.05 |   10.00 |   10.00 |   25.12 |  28.09 |  28.09 |  28.09 |  28.05 |   STABLE |    NO
  6.670 |   -9.97 |  -10.00 |  -10.00 |    0.38 |   10.05 |   10.00 |   10.00 |   24.94 |  28.09 |  28.09 |  28.09 |  28.05 |   STABLE |    NO
  6.680 |   -9.97 |  -10.00 |  -10.00 |    0.25 |   10.04 |   10.00 |   10.00 |   24.76 |  28.09 |  28.09 |  28.09 |  28.05 |   STABLE |    NO
  6.690 |   -9.97 |  -10.00 |  -10.00 |    0.12 |   10.04 |   10.00 |   10.00 |   24.58 |  28.09 |  28.09 |  28.09 |  28.06 |   STABLE |    NO
  6.700 |   -9.97 |  -10.00 |  -10.00 |    0.00 |   10.04 |   10.00 |   10.00 |   24.40 |  28.09 |  28.09 |  28.09 |  28.06 |   STABLE |    NO
  6.710 |   -9.97 |  -10.00 |  -10.00 |   -0.12 |   10.04 |   10.00 |   10.00 |   24.22 |  28.09 |  28.09 |  28.09 |  28.06 |   STABLE |    NO
  6.720 |   -9.97 |  -10.00 |  -10.00 |   -0.25 |   10.04 |   10.00 |   10.00 |   24.04 |  28.09 |  28.09 |  28.09 |  28.06 |   STABLE |    NO
  6.730 |   -9.97 |  -10.00 |  -10.00 |   -0.38 |   10.04 |   10.00 |   10.00 |   23.86 |  28.09 |  28.09 |  28.09 |  28.07 |   STABLE |    NO
  6.740 |   -9.97 |  -10.00 |  -10.00 |   -0.50 |   10.04 |   10.00 |   10.00 |   23.68 |  28.09 |  28.09 |  28.09 |  28.07 |   STABLE |    NO
  6.750 |   -9.97 |  -10.00 |  -10.00 |   -0.62 |   10.04 |   10.00 |   10.00 |   23.50 |  28.09 |  28.09 |  28.09 |  28.07 |   STABLE |    NO
  6.760 |   -9.97 |  -10.00 |  -10.00 |   -0.75 |   10.04 |   10.00 |   10.00 |   23.32 |  28.09 |  28.09 |  28.09 |  28.08 |   STABLE |    NO
  6.770 |   -9.97 |  -10.00 |  -10.00 |   -0.88 |   10.04 |   10.00 |   10.00 |   23.14 |  28.09 |  28.09 |  28.09 |  28.08 |   STABLE |    NO
  6.780 |   -9.97 |  -10.00 |  -10.00 |   -1.00 |   10.04 |   10.00 |   10.00 |   22.96 |  28.09 |  28.09 |  28.09 |  28.08 |   STABLE |    NO
  6.790 |   -9.97 |  -10.00 |  -10.00 |   -1.12 |   10.03 |   10.00 |   10.00 |   22.78 |  28.09 |  28.09 |  28.09 |  28.08 |   STABLE |    NO
  6.800 |   -9.97 |  -10.00 |  -10.00 |   -1.25 |   10.03 |   10.00 |   10.00 |   22.60 |  28.09 |  28.09 |  28.09 |  28.09 |   STABLE |    NO
  6.810 |   -9.97 |  -10.00 |  -10.00 |   -1.38 |   10.03 |   10.00 |   10.00 |   22.42 |  28.09 |  28.09 |  28.09 |  28.09 |   STABLE |    NO
  6.820 |   -9.97 |  -10.00 |  -10.00 |   -1.50 |   10.03 |   10.00 |   10.00 |   22.24 |  28.09 |  28.09 |  28.09 |  28.09 |   STABLE |    NO
  6.830 |   -9.97 |  -10.00 |  -10.00 |   -1.62 |   10.03 |   10.00 |   10.00 |   22.06 |  28.09 |  28.09 |  28.09 |  28.09 |   STABLE |    NO
  6.840 |   -9.97 |  -10.00 |  -10.00 |   -1.75 |   10.03 |   10.00 |   10.00 |   21.88 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.850 |   -9.97 |  -10.00 |  -10.00 |   -1.88 |   10.03 |   10.00 |   10.00 |   21.70 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.860 |   -9.97 |  -10.00 |  -10.00 |   -2.00 |   10.03 |   10.00 |   10.00 |   21.52 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.870 |   -9.97 |  -10.00 |  -10.00 |   -2.12 |   10.03 |   10.00 |   10.00 |   21.34 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.880 |   -9.97 |  -10.00 |  -10.00 |   -2.25 |   10.03 |   10.00 |   10.00 |   21.16 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.890 |   -9.97 |  -10.00 |  -10.00 |   -2.38 |   10.03 |   10.00 |   10.00 |   20.98 |  28.09 |  28.09 |  28.09 |  28.10 |   STABLE |    NO
  6.900 |   -9.97 |  -10.00 |  -10.00 |   -2.50 |   10.03 |   10.00 |   10.00 |   20.80 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.910 |   -9.97 |  -10.00 |  -10.00 |   -2.62 |   10.03 |   10.00 |   10.00 |   20.62 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.920 |   -9.97 |  -10.00 |  -10.00 |   -2.75 |   10.03 |   10.00 |   10.00 |   20.44 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.930 |   -9.97 |  -10.00 |  -10.00 |   -2.87 |   10.03 |   10.00 |   10.00 |   20.27 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.940 |   -9.97 |  -10.00 |  -10.00 |   -2.99 |   10.03 |   10.00 |   10.00 |   20.10 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.950 |   -9.97 |  -10.00 |  -10.00 |   -3.10 |   10.03 |   10.00 |   10.00 |   19.93 |  28.09 |  28.09 |  28.09 |  28.11 |   STABLE |    NO
  6.960 |   -9.97 |  -10.00 |  -10.00 |   -3.22 |   10.03 |   10.00 |   10.00 |   19.76 |  28.09 |  28.09 |  28.09 |  28.12 |   STABLE |    NO
  6.970 |   -9.97 |  -10.00 |  -10.00 |   -3.33 |   10.03 |   10.00 |   10.00 |   19.60 |  28.09 |  28.09 |  28.09 |  28.12 |   STABLE |    NO
  6.980 |   -9.97 |  -10.00 |  -10.00 |   -3.44 |   10.03 |   10.00 |   10.00 |   19.44 |  28.09 |  28.09 |  28.09 |  28.12 |   STABLE |    NO
  6.990 |   -9.97 |  -10.00 |  -10.00 |   -3.55 |   10.03 |   10.00 |   10.00 |   19.28 |  28.09 |  28.09 |  28.09 |  28.12 |   STABLE |    NO
  7.000 |   -9.97 |  -10.00 |  -10.00 |   -3.66 |   10.03 |   10.00 |   10.00 |   19.13 |  28.09 |  28.09 |  28.09 |  11.77 | MARGINAL |    NO
